GPS Time;Q1;Q2;Q3;Q4;UTC;Sats;Lat;Lon;Elev;Intv;...12;Camera A;...14;Camera B;...16;ground_elev;AGL
103126842;0.4195;-0.5674;0.5635;0.4295;2024-09-02 04:38:28.842;16;-20.379694455;32.234748839;810.2572;NA;NA;Sango_R_A__00216_D1_02092024.JPG;NA;Sango_L_B__00215_D1_02092024.JPG;337;450;360.2572
103129841;0.4147;-0.5702;0.5599;0.4353;2024-09-02 04:38:31.841;16;-20.379690859;32.23583672;808.3506;2.999;NA;Sango_R_A__00217_D1_02092024.JPG;NA;Sango_L_B__00216_D1_02092024.JPG;3;448;360.3506
103132842;0.4189;-0.5669;0.5617;0.433;2024-09-02 04:38:34.842;16;-20.379692128;32.236934454;805.8238;3.001;NA;Sango_R_A__00218_D1_02092024.JPG;NA;Sango_L_B__00217_D1_02092024.JPG;3;448;357.8238
103135841;0.4168;-0.57;0.5628;0.4297;2024-09-02 04:38:37.841;16;-20.37969078;32.238033212;805.3967;2.999;NA;Sango_R_A__00219_D1_02092024.JPG;NA;Sango_L_B__00218_D1_02092024.JPG;3;446;359.3967
103138843;0.4176;-0.569;0.5594;0.4347;2024-09-02 04:38:40.843;16;-20.379678672;32.239137075;803.708;3.002;NA;Sango_R_A__00220_D1_02092024.JPG;NA;Sango_L_B__00219_D1_02092024.JPG;3;445;358.708
103141843;0.4159;-0.5715;0.5602;0.432;2024-09-02 04:38:43.843;16;-20.379676722;32.240241189;802.1776;3;NA;Sango_R_A__00221_D1_02092024.JPG;NA;Sango_L_B__00220_D1_02092024.JPG;3;443;359.1776
103144842;0.418;-0.5699;0.5614;0.4306;2024-09-02 04:38:46.842;16;-20.379688121;32.241339853;799.6117;2.999;NA;Sango_R_A__00222_D1_02092024.JPG;NA;Sango_L_B__00221_D1_02092024.JPG;3;444;355.6117
103147843;0.4164;-0.5697;0.5613;0.4325;2024-09-02 04:38:49.843;16;-20.379698541;32.242438957;796.4994;3.001;NA;Sango_R_A__00223_D1_02092024.JPG;NA;Sango_L_B__00222_D1_02092024.JPG;3;443;353.4994
103150842;0.4162;-0.5694;0.5602;0.4343;2024-09-02 04:38:52.842;16;-20.379715136;32.243538406;793.8065;2.999;NA;Sango_R_A__00224_D1_02092024.JPG;NA;Sango_L_B__00223_D1_02092024.JPG;3;441;352.8065
103153842;0.4172;-0.5691;0.5612;0.4325;2024-09-02 04:38:55.842;16;-20.379742285;32.244630975;792.7818;3;NA;Sango_R_A__00225_D1_02092024.JPG;NA;Sango_L_B__00224_D1_02092024.JPG;3;442;350.7818
103156841;0.4171;-0.5712;0.5605;0.4309;2024-09-02 04:38:58.841;16;-20.379780786;32.245710839;791.8504;2.999;NA;Sango_R_A__00226_D1_02092024.JPG;NA;Sango_L_B__00225_D1_02092024.JPG;3;441;350.8504
103159842;0.418;-0.5644;0.5635;0.4349;2024-09-02 04:39:01.842;16;-20.379820169;32.246781341;790.7465;3.001;NA;Sango_R_A__00227_D1_02092024.JPG;NA;Sango_L_B__00226_D1_02092024.JPG;3;437;353.7465
103162843;0.4165;-0.5693;0.5622;0.4317;2024-09-02 04:39:04.843;16;-20.379840753;32.247843094;789.4679;3.001;NA;Sango_R_A__00228_D1_02092024.JPG;NA;Sango_L_B__00227_D1_02092024.JPG;3;437;352.4679
103165842;0.4167;-0.5688;0.5598;0.4352;2024-09-02 04:39:07.842;16;-20.3798332;32.248897884;787.8598;2.999;NA;Sango_R_A__00229_D1_02092024.JPG;NA;Sango_L_B__00228_D1_02092024.JPG;3;439;348.8598
103168843;0.4164;-0.5697;0.5594;0.4348;2024-09-02 04:39:10.843;16;-20.379834767;32.249950975;786.8424;3.001;NA;Sango_R_A__00230_D1_02092024.JPG;NA;Sango_L_B__00229_D1_02092024.JPG;3;438;348.8424
103171842;0.4178;-0.566;0.5628;0.434;2024-09-02 04:39:13.842;16;-20.379846692;32.250998794;786.2754;2.999;NA;Sango_R_A__00231_D1_02092024.JPG;NA;Sango_L_B__00230_D1_02092024.JPG;3;438;348.2754
103174843;0.4158;-0.5713;0.5617;0.4305;2024-09-02 04:39:16.843;16;-20.37984604;32.252042448;784.9702;3.001;NA;Sango_R_A__00232_D1_02092024.JPG;NA;Sango_L_B__00231_D1_02092024.JPG;3;438;346.9702
103177843;0.4175;-0.5685;0.5608;0.4336;2024-09-02 04:39:19.843;16;-20.379826384;32.253082526;783.9249;3;NA;Sango_R_A__00233_D1_02092024.JPG;NA;Sango_L_B__00232_D1_02092024.JPG;3;437;346.9249
103180842;0.416;-0.5702;0.5599;0.434;2024-09-02 04:39:22.842;16;-20.379812866;32.254128076;782.2829;2.999;NA;Sango_R_A__00234_D1_02092024.JPG;NA;Sango_L_B__00233_D1_02092024.JPG;3;438;344.2829
103183842;0.4166;-0.5701;0.5613;0.4316;2024-09-02 04:39:25.842;16;-20.379806152;32.255182572;778.8889;3;NA;Sango_R_A__00235_D1_02092024.JPG;NA;Sango_L_B__00234_D1_02092024.JPG;3;438;340.8889
103186842;0.4173;-0.566;0.5636;0.4334;2024-09-02 04:39:28.842;16;-20.379791157;32.256246487;775.4721;3;NA;Sango_R_A__00236_D1_02092024.JPG;NA;Sango_L_B__00235_D1_02092024.JPG;3;438;337.4721
103189843;0.4174;-0.5698;0.5606;0.4322;2024-09-02 04:39:31.843;16;-20.379755316;32.257322755;772.6545;3.001;NA;Sango_R_A__00237_D1_02092024.JPG;NA;Sango_L_B__00236_D1_02092024.JPG;3;439;333.6545
103192842;0.4143;-0.5691;0.5624;0.4337;2024-09-02 04:39:34.842;16;-20.379714529;32.258404898;770.0156;2.999;NA;Sango_R_A__00238_D1_02092024.JPG;NA;Sango_L_B__00237_D1_02092024.JPG;3;444;326.0156
103195843;0.4153;-0.569;0.5626;0.4328;2024-09-02 04:39:37.843;16;-20.379657717;32.259493898;768.4803;3.001;NA;Sango_R_A__00239_D1_02092024.JPG;NA;Sango_L_B__00238_D1_02092024.JPG;3;443;325.4803
103198843;0.4155;-0.5691;0.5623;0.4328;2024-09-02 04:39:40.843;16;-20.379578589;32.260582311;767.1025;3;NA;Sango_R_A__00240_D1_02092024.JPG;NA;Sango_L_B__00239_D1_02092024.JPG;3;439;328.1025
103201842;0.4149;-0.549;0.5603;0.4609;2024-09-02 04:39:43.842;16;-20.379480505;32.261668656;765.9072;2.999;NA;Sango_R_A__00241_D1_02092024.JPG;NA;Sango_L_B__00240_D1_02092024.JPG;3;439;326.9072
103204843;0.4178;-0.5687;0.5627;0.4306;2024-09-02 04:39:46.843;16;-20.379371758;32.262751602;765.459;3.001;NA;Sango_R_A__00242_D1_02092024.JPG;NA;Sango_L_B__00241_D1_02092024.JPG;3;437;328.459
103207842;0.4183;-0.5698;0.5593;0.433;2024-09-02 04:39:49.842;16;-20.379280805;32.263828624;766.1668;2.999;NA;Sango_R_A__00243_D1_02092024.JPG;NA;Sango_L_B__00242_D1_02092024.JPG;3;436;330.1668
103210841;0.4153;-0.5719;0.5583;0.4345;2024-09-02 04:39:52.841;16;-20.379221269;32.26489365;767.5975;2.999;NA;Sango_R_A__00244_D1_02092024.JPG;NA;Sango_L_B__00243_D1_02092024.JPG;3;438;329.5975
103213842;0.4158;-0.5733;0.5578;0.4328;2024-09-02 04:39:55.842;16;-20.37919757;32.265951731;768.0123;3.001;NA;Sango_R_A__00245_D1_02092024.JPG;NA;Sango_L_B__00244_D1_02092024.JPG;3;439;329.0123
103216842;0.4146;-0.5714;0.5574;0.437;2024-09-02 04:39:58.842;16;-20.37919464;32.267008837;767.8535;3;NA;Sango_R_A__00246_D1_02092024.JPG;NA;Sango_L_B__00245_D1_02092024.JPG;3;442;325.8535
103219842;0.4117;-0.5772;0.5538;0.4366;2024-09-02 04:40:01.842;16;-20.37922051;32.268064107;767.462;3;NA;Sango_R_A__00247_D1_02092024.JPG;NA;Sango_L_B__00246_D1_02092024.JPG;3;439;328.462
103222842;0.4166;-0.5703;0.5611;0.4318;2024-09-02 04:40:04.842;16;-20.37926777;32.26912241;766.7791;3;NA;Sango_R_A__00248_D1_02092024.JPG;NA;Sango_L_B__00247_D1_02092024.JPG;3;438;328.7791
103225841;0.4164;-0.5697;0.5616;0.432;2024-09-02 04:40:07.841;16;-20.379300906;32.270179383;766.2798;2.999;NA;Sango_R_A__00249_D1_02092024.JPG;NA;Sango_L_B__00248_D1_02092024.JPG;3;437;329.2798
103228843;0.4175;-0.5682;0.5627;0.4315;2024-09-02 04:40:10.843;16;-20.379317395;32.271232062;766.1372;3.002;NA;Sango_R_A__00250_D1_02092024.JPG;NA;Sango_L_B__00249_D1_02092024.JPG;3;440;326.1372
103231842;0.4175;-0.5689;0.5613;0.4325;2024-09-02 04:40:13.842;16;-20.379321851;32.272286223;765.9334;2.999;NA;Sango_R_A__00251_D1_02092024.JPG;NA;Sango_L_B__00250_D1_02092024.JPG;3;436;329.9334
103234843;0.4168;-0.5698;0.5609;0.4324;2024-09-02 04:40:16.843;16;-20.3793221;32.273337564;765.5991;3.001;NA;Sango_R_A__00252_D1_02092024.JPG;NA;Sango_L_B__00251_D1_02092024.JPG;3;436;329.5991
103237842;0.4173;-0.5688;0.5616;0.4322;2024-09-02 04:40:19.842;16;-20.379328144;32.274387467;764.7081;2.999;NA;Sango_R_A__00253_D1_02092024.JPG;NA;Sango_L_B__00252_D1_02092024.JPG;3;436;328.7081
103240843;0.4173;-0.5689;0.5615;0.4324;2024-09-02 04:40:22.843;16;-20.379332354;32.275436218;764.3619;3.001;NA;Sango_R_A__00254_D1_02092024.JPG;NA;Sango_L_B__00253_D1_02092024.JPG;3;438;326.3619
103243842;0.416;-0.5709;0.5603;0.4325;2024-09-02 04:40:25.842;16;-20.379336358;32.276481399;765.2605;2.999;NA;Sango_R_A__00255_D1_02092024.JPG;NA;Sango_L_B__00254_D1_02092024.JPG;3;438;327.2605
103246842;0.4162;-0.571;0.5603;0.4322;2024-09-02 04:40:28.842;16;-20.379352297;32.277521644;766.0185;3;NA;Sango_R_A__00256_D1_02092024.JPG;NA;Sango_L_B__00255_D1_02092024.JPG;3;441;325.0185
103249843;0.4159;-0.5695;0.5614;0.4329;2024-09-02 04:40:31.843;16;-20.379366441;32.27856051;765.3088;3.001;NA;Sango_R_A__00257_D1_02092024.JPG;NA;Sango_L_B__00256_D1_02092024.JPG;3;439;326.3088
103252842;0.4166;-0.5691;0.5611;0.4332;2024-09-02 04:40:34.842;16;-20.379370476;32.279596875;765.1228;2.999;NA;Sango_R_A__00258_D1_02092024.JPG;NA;Sango_L_B__00257_D1_02092024.JPG;3;439;326.1228
103255842;0.4177;-0.5685;0.562;0.4319;2024-09-02 04:40:37.842;16;-20.379373792;32.280630454;765.1255;3;NA;Sango_R_A__00259_D1_02092024.JPG;NA;Sango_L_B__00258_D1_02092024.JPG;3;441;324.1255
103258843;0.4176;-0.57;0.5599;0.4328;2024-09-02 04:40:40.843;16;-20.379384432;32.281659863;765.5065;3.001;NA;Sango_R_A__00260_D1_02092024.JPG;NA;Sango_L_B__00259_D1_02092024.JPG;3;444;321.5065
103261843;0.4176;-0.5701;0.5612;0.4308;2024-09-02 04:40:43.843;16;-20.379412366;32.28268028;765.6557;3;NA;Sango_R_A__00261_D1_02092024.JPG;NA;Sango_L_B__00260_D1_02092024.JPG;3;445;320.6557
103264843;0.4163;-0.5695;0.5619;0.432;2024-09-02 04:40:46.843;16;-20.379442847;32.283701171;764.5356;3;NA;Sango_R_A__00262_D1_02092024.JPG;NA;Sango_L_B__00261_D1_02092024.JPG;3;445;319.5356
103267842;0.4181;-0.5663;0.5638;0.432;2024-09-02 04:40:49.842;16;-20.37945895;32.284728243;763.6348;2.999;NA;Sango_R_A__00263_D1_02092024.JPG;NA;Sango_L_B__00262_D1_02092024.JPG;3;448;315.6348
103270843;0.4185;-0.5673;0.5633;0.431;2024-09-02 04:40:52.843;16;-20.379461404;32.285755125;764.009;3.001;NA;Sango_R_A__00264_D1_02092024.JPG;NA;Sango_L_B__00263_D1_02092024.JPG;3;446;318.009
103273842;0.4187;-0.5693;0.5641;0.4271;2024-09-02 04:40:55.842;16;-20.379460854;32.286778132;762.488;2.999;NA;Sango_R_A__00265_D1_02092024.JPG;NA;Sango_L_B__00264_D1_02092024.JPG;3;447;315.488
103276843;0.417;-0.5695;0.5618;0.4314;2024-09-02 04:40:58.843;16;-20.37945091;32.287811226;759.5181;3.001;NA;Sango_R_A__00266_D1_02092024.JPG;NA;Sango_L_B__00265_D1_02092024.JPG;3;442;317.5181
103279842;0.4168;-0.5684;0.5621;0.4327;2024-09-02 04:41:01.842;16;-20.379422339;32.288855139;757.2234;2.999;NA;Sango_R_A__00267_D1_02092024.JPG;NA;Sango_L_B__00266_D1_02092024.JPG;3;437;320.2234
103282845;0.4173;-0.5699;0.5598;0.4332;2024-09-02 04:41:04.845;16;-20.379395476;32.289903468;756.3812;3.003;NA;Sango_R_A__00268_D1_02092024.JPG;NA;Sango_L_B__00267_D1_02092024.JPG;3;439;317.3812
103285842;0.418;-0.5681;0.5611;0.4333;2024-09-02 04:41:07.842;16;-20.379378924;32.290948531;755.9287;2.997;NA;Sango_R_A__00269_D1_02092024.JPG;NA;Sango_L_B__00268_D1_02092024.JPG;3;440;315.9287
103288842;0.4174;-0.5709;0.5609;0.4304;2024-09-02 04:41:10.842;16;-20.37938787;32.291988598;756.3019;3;NA;Sango_R_A__00270_D1_02092024.JPG;NA;Sango_L_B__00269_D1_02092024.JPG;3;440;316.3019
103291842;0.4157;-0.5712;0.5594;0.4336;2024-09-02 04:41:13.842;16;-20.379407038;32.293028523;754.7697;3;NA;Sango_R_A__00271_D1_02092024.JPG;NA;Sango_L_B__00270_D1_02092024.JPG;3;439;315.7697
103294841;0.4149;-0.5717;0.5593;0.4339;2024-09-02 04:41:16.841;16;-20.379428387;32.29407422;753.2939;2.999;NA;Sango_R_A__00272_D1_02092024.JPG;NA;Sango_L_B__00271_D1_02092024.JPG;3;441;312.2939
103297843;0.4165;-0.5696;0.5618;0.4318;2024-09-02 04:41:19.843;16;-20.379445297;32.295118073;752.9566;3.002;NA;Sango_R_A__00273_D1_02092024.JPG;NA;Sango_L_B__00272_D1_02092024.JPG;3;442;310.9566
103300842;0.4171;-0.569;0.5604;0.4339;2024-09-02 04:41:22.842;16;-20.379446839;32.296157367;752.8035;2.999;NA;Sango_R_A__00274_D1_02092024.JPG;NA;Sango_L_B__00273_D1_02092024.JPG;3;436;316.8035
103303842;0.4164;-0.5703;0.559;0.4346;2024-09-02 04:41:25.842;16;-20.379454732;32.297192881;752.6233;3;NA;Sango_R_A__00275_D1_02092024.JPG;NA;Sango_L_B__00274_D1_02092024.JPG;3;438;314.6233
103306846;0.4165;-0.5723;0.5571;0.4344;2024-09-02 04:41:28.846;16;-20.379483089;32.298227805;752.1238;3.004;NA;Sango_R_A__00276_D1_02092024.JPG;NA;Sango_L_B__00275_D1_02092024.JPG;3;444;308.1238
103309842;0.4169;-0.572;0.5588;0.4322;2024-09-02 04:41:31.842;16;-20.379541961;32.299261328;751.4277;2.996;NA;Sango_R_A__00277_D1_02092024.JPG;NA;Sango_L_B__00276_D1_02092024.JPG;3;442;309.4277
103312846;0.4166;-0.5707;0.5587;0.4343;2024-09-02 04:41:34.846;16;-20.379617538;32.300299501;749.5828;3.004;NA;Sango_R_A__00278_D1_02092024.JPG;NA;Sango_L_B__00277_D1_02092024.JPG;3;438;311.5828
103315842;0.4154;-0.5723;0.5574;0.435;2024-09-02 04:41:37.842;16;-20.37971314;32.301338134;750.0183;2.996;NA;Sango_R_A__00279_D1_02092024.JPG;NA;Sango_L_B__00278_D1_02092024.JPG;3;436;314.0183
103364035;0.4363;-0.5526;0.5767;0.4144;2024-09-02 04:42:26.035;16;-20.376616262;32.301523007;735.4693;48.193;NA;Sango_R_A__00280_D1_02092024.JPG;NA;Sango_L_B__00279_D1_02092024.JPG;48;436;299.4693
103367035;0.4396;-0.5427;0.5844;0.4132;2024-09-02 04:42:29.035;16;-20.376753288;32.30041006;735.5956;3;NA;Sango_R_A__00281_D1_02092024.JPG;NA;Sango_L_B__00280_D1_02092024.JPG;3;442;293.5956
103370036;0.4415;-0.5397;0.5818;0.4186;2024-09-02 04:42:32.036;16;-20.376818401;32.299290506;735.3082;3.001;NA;Sango_R_A__00282_D1_02092024.JPG;NA;Sango_L_B__00281_D1_02092024.JPG;3;438;297.3082
103373035;0.4399;-0.5456;0.5874;0.4046;2024-09-02 04:42:35.035;16;-20.376803752;32.298172954;735.4473;2.999;NA;Sango_R_A__00283_D1_02092024.JPG;NA;Sango_L_B__00282_D1_02092024.JPG;3;440;295.4473
103376035;0.4388;-0.5405;0.5875;0.4124;2024-09-02 04:42:38.035;16;-20.376750674;32.29705688;734.2519;3;NA;Sango_R_A__00284_D1_02092024.JPG;NA;Sango_L_B__00283_D1_02092024.JPG;3;442;292.2519
103379035;0.4384;-0.5414;0.5877;0.4114;2024-09-02 04:42:41.035;16;-20.376716928;32.295935703;733.6149;3;NA;Sango_R_A__00285_D1_02092024.JPG;NA;Sango_L_B__00284_D1_02092024.JPG;3;433;300.6149
103382035;0.4375;-0.5441;0.5856;0.4118;2024-09-02 04:42:44.035;16;-20.376697025;32.294809144;732.8094;3;NA;Sango_R_A__00286_D1_02092024.JPG;NA;Sango_L_B__00285_D1_02092024.JPG;3;441;291.8094
103385036;0.438;-0.5418;0.5877;0.4113;2024-09-02 04:42:47.036;16;-20.376677002;32.293677262;732.5224;3.001;NA;Sango_R_A__00287_D1_02092024.JPG;NA;Sango_L_B__00286_D1_02092024.JPG;3;438;294.5224
103388035;0.4384;-0.5419;0.5862;0.4129;2024-09-02 04:42:50.035;16;-20.376665007;32.292542797;732.1653;2.999;NA;Sango_R_A__00288_D1_02092024.JPG;NA;Sango_L_B__00287_D1_02092024.JPG;3;440;292.1653
103391035;0.4375;-0.5429;0.5859;0.413;2024-09-02 04:42:53.035;16;-20.376655411;32.291409957;731.9862;3;NA;Sango_R_A__00289_D1_02092024.JPG;NA;Sango_L_B__00288_D1_02092024.JPG;3;439;292.9862
103394035;0.4387;-0.5404;0.5857;0.4153;2024-09-02 04:42:56.035;16;-20.376649317;32.29027861;732.3939;3;NA;Sango_R_A__00290_D1_02092024.JPG;NA;Sango_L_B__00289_D1_02092024.JPG;3;435;297.3939
103397035;0.4394;-0.5398;0.5879;0.4122;2024-09-02 04:42:59.035;16;-20.376641731;32.289153604;732.9011;3;NA;Sango_R_A__00291_D1_02092024.JPG;NA;Sango_L_B__00290_D1_02092024.JPG;3;439;293.9011
103400036;0.4406;-0.5389;0.5877;0.4124;2024-09-02 04:43:02.036;16;-20.376613024;32.288033668;734.5413;3.001;NA;Sango_R_A__00292_D1_02092024.JPG;NA;Sango_L_B__00291_D1_02092024.JPG;3;446;288.5413
103403036;0.4409;-0.5389;0.5881;0.4115;2024-09-02 04:43:05.036;16;-20.376566774;32.286925392;734.8543;3;NA;Sango_R_A__00293_D1_02092024.JPG;NA;Sango_L_B__00292_D1_02092024.JPG;3;445;289.8543
103406035;0.4399;-0.5395;0.5899;0.4091;2024-09-02 04:43:08.035;16;-20.376497331;32.285823918;735.6692;2.999;NA;Sango_R_A__00294_D1_02092024.JPG;NA;Sango_L_B__00293_D1_02092024.JPG;3;447;288.6692
103409035;0.4398;-0.5409;0.5889;0.4088;2024-09-02 04:43:11.035;16;-20.376424297;32.284725315;735.6852;3;NA;Sango_R_A__00295_D1_02092024.JPG;NA;Sango_L_B__00294_D1_02092024.JPG;3;443;292.6852
103412036;0.4387;-0.5412;0.5872;0.4121;2024-09-02 04:43:14.036;16;-20.376363904;32.283620167;735.6207;3.001;NA;Sango_R_A__00296_D1_02092024.JPG;NA;Sango_L_B__00295_D1_02092024.JPG;3;441;294.6207
103415036;0.4384;-0.5387;0.5901;0.4115;2024-09-02 04:43:17.036;16;-20.376320372;32.282506955;735.7117;3;NA;Sango_R_A__00297_D1_02092024.JPG;NA;Sango_L_B__00296_D1_02092024.JPG;3;437;298.7117
103418035;0.4377;-0.5391;0.588;0.4147;2024-09-02 04:43:20.035;16;-20.376292645;32.281392404;735.5426;2.999;NA;Sango_R_A__00298_D1_02092024.JPG;NA;Sango_L_B__00297_D1_02092024.JPG;3;441;294.5426
103421035;0.4394;-0.5401;0.5869;0.4133;2024-09-02 04:43:23.035;16;-20.376278303;32.280276184;735.6841;3;NA;Sango_R_A__00299_D1_02092024.JPG;NA;Sango_L_B__00298_D1_02092024.JPG;3;441;294.6841
103424035;0.4394;-0.5407;0.5887;0.4098;2024-09-02 04:43:26.035;16;-20.376259589;32.279162146;736.3851;3;NA;Sango_R_A__00300_D1_02092024.JPG;NA;Sango_L_B__00299_D1_02092024.JPG;3;441;295.3851
103427035;0.4393;-0.5452;0.5862;0.4077;2024-09-02 04:43:29.035;16;-20.376245104;32.278045499;737.483;3;NA;Sango_R_A__00301_D1_02092024.JPG;NA;Sango_L_B__00300_D1_02092024.JPG;3;441;296.483
103430036;0.4398;-0.5393;0.5882;0.4121;2024-09-02 04:43:32.036;16;-20.376235986;32.276932663;738.1482;3.001;NA;Sango_R_A__00302_D1_02092024.JPG;NA;Sango_L_B__00301_D1_02092024.JPG;3;441;297.1482
103433035;0.4389;-0.5422;0.5871;0.4106;2024-09-02 04:43:35.035;16;-20.376227677;32.275820656;738.4039;2.999;NA;Sango_R_A__00303_D1_02092024.JPG;NA;Sango_L_B__00302_D1_02092024.JPG;3;443;295.4039
103436035;0.4389;-0.5406;0.5868;0.4132;2024-09-02 04:43:38.035;16;-20.376224239;32.274707492;738.6775;3;NA;Sango_R_A__00304_D1_02092024.JPG;NA;Sango_L_B__00303_D1_02092024.JPG;3;441;297.6775
103439035;0.4401;-0.5415;0.5866;0.4111;2024-09-02 04:43:41.035;16;-20.37622362;32.273592865;739.9593;3;NA;Sango_R_A__00305_D1_02092024.JPG;NA;Sango_L_B__00304_D1_02092024.JPG;3;441;298.9593
103442035;0.4384;-0.5415;0.5877;0.4115;2024-09-02 04:43:44.035;16;-20.376218011;32.272475383;739.4842;3;NA;Sango_R_A__00306_D1_02092024.JPG;NA;Sango_L_B__00305_D1_02092024.JPG;3;440;299.4842
103445035;0.4388;-0.5406;0.5874;0.4126;2024-09-02 04:43:47.035;16;-20.376211777;32.271346666;739.2957;3;NA;Sango_R_A__00307_D1_02092024.JPG;NA;Sango_L_B__00306_D1_02092024.JPG;3;437;302.2957
103448035;0.4389;-0.5415;0.5867;0.4123;2024-09-02 04:43:50.035;16;-20.376202287;32.270210933;739.6416;3;NA;Sango_R_A__00308_D1_02092024.JPG;NA;Sango_L_B__00307_D1_02092024.JPG;3;438;301.6416
103451035;0.4393;-0.5413;0.5862;0.4128;2024-09-02 04:43:53.035;16;-20.376189677;32.269072149;740.7088;3;NA;Sango_R_A__00309_D1_02092024.JPG;NA;Sango_L_B__00308_D1_02092024.JPG;3;439;301.7088
103454035;0.4381;-0.5423;0.5866;0.4122;2024-09-02 04:43:56.035;16;-20.376171668;32.267933335;742.5596;3;NA;Sango_R_A__00310_D1_02092024.JPG;NA;Sango_L_B__00309_D1_02092024.JPG;3;442;300.5596
103457035;0.4395;-0.5401;0.5875;0.4122;2024-09-02 04:43:59.035;16;-20.37615818;32.266798828;742.9087;3;NA;Sango_R_A__00311_D1_02092024.JPG;NA;Sango_L_B__00310_D1_02092024.JPG;3;439;303.9087
103460035;0.4375;-0.542;0.5856;0.4147;2024-09-02 04:44:02.035;16;-20.376154508;32.265662632;744.2032;3;NA;Sango_R_A__00312_D1_02092024.JPG;NA;Sango_L_B__00311_D1_02092024.JPG;3;441;303.2032
103463035;0.4381;-0.5419;0.5857;0.414;2024-09-02 04:44:05.035;16;-20.376154154;32.264527757;745.4977;3;NA;Sango_R_A__00313_D1_02092024.JPG;NA;Sango_L_B__00312_D1_02092024.JPG;3;438;307.4977
103466035;0.4405;-0.5403;0.5885;0.4096;2024-09-02 04:44:08.035;16;-20.376146773;32.263394964;746.8413;3;NA;Sango_R_A__00314_D1_02092024.JPG;NA;Sango_L_B__00313_D1_02092024.JPG;3;441;305.8413
103469035;0.4388;-0.5413;0.5873;0.4117;2024-09-02 04:44:11.035;16;-20.376129416;32.262263488;747.7435;3;NA;Sango_R_A__00315_D1_02092024.JPG;NA;Sango_L_B__00314_D1_02092024.JPG;3;440;307.7435
103472035;0.4387;-0.5416;0.5865;0.4126;2024-09-02 04:44:14.035;16;-20.376108583;32.261125385;749.2048;3;NA;Sango_R_A__00316_D1_02092024.JPG;NA;Sango_L_B__00315_D1_02092024.JPG;3;438;311.2048
103475035;0.4396;-0.5404;0.588;0.4112;2024-09-02 04:44:17.035;16;-20.376090081;32.259993741;750.2351;3;NA;Sango_R_A__00317_D1_02092024.JPG;NA;Sango_L_B__00316_D1_02092024.JPG;3;439;311.2351
103478035;0.4422;-0.5361;0.5889;0.4127;2024-09-02 04:44:20.035;16;-20.376067107;32.25886051;751.5842;3;NA;Sango_R_A__00318_D1_02092024.JPG;NA;Sango_L_B__00317_D1_02092024.JPG;3;438;313.5842
103481035;0.4373;-0.5438;0.5857;0.4124;2024-09-02 04:44:23.035;16;-20.376046031;32.257729089;752.5748;3;NA;Sango_R_A__00319_D1_02092024.JPG;NA;Sango_L_B__00318_D1_02092024.JPG;3;435;317.5748
103484035;0.4417;-0.5389;0.5892;0.4091;2024-09-02 04:44:26.035;16;-20.376028376;32.256596639;753.8882;3;NA;Sango_R_A__00320_D1_02092024.JPG;NA;Sango_L_B__00319_D1_02092024.JPG;3;436;317.8882
103487035;0.4392;-0.5414;0.5865;0.4123;2024-09-02 04:44:29.035;16;-20.37601883;32.255459535;754.7648;3;NA;Sango_R_A__00321_D1_02092024.JPG;NA;Sango_L_B__00320_D1_02092024.JPG;3;438;316.7648
103490035;0.4394;-0.5402;0.5883;0.4111;2024-09-02 04:44:32.035;16;-20.376011501;32.254318268;754.8994;3;NA;Sango_R_A__00322_D1_02092024.JPG;NA;Sango_L_B__00321_D1_02092024.JPG;3;438;316.8994
103493035;0.4407;-0.5396;0.5888;0.4099;2024-09-02 04:44:35.035;16;-20.376008772;32.253170625;756.2135;3;NA;Sango_R_A__00323_D1_02092024.JPG;NA;Sango_L_B__00322_D1_02092024.JPG;3;438;318.2135
103496035;0.4363;-0.5425;0.5874;0.4127;2024-09-02 04:44:38.035;16;-20.376012188;32.252025927;757.2141;3;NA;Sango_R_A__00324_D1_02092024.JPG;NA;Sango_L_B__00323_D1_02092024.JPG;3;438;319.2141
103499035;0.4381;-0.5419;0.5865;0.4129;2024-09-02 04:44:41.035;16;-20.376022014;32.250880203;758.2969;3;NA;Sango_R_A__00325_D1_02092024.JPG;NA;Sango_L_B__00324_D1_02092024.JPG;3;437;321.2969
103502035;0.4388;-0.5406;0.5878;0.4119;2024-09-02 04:44:44.035;16;-20.376036924;32.249732595;759.7438;3;NA;Sango_R_A__00326_D1_02092024.JPG;NA;Sango_L_B__00325_D1_02092024.JPG;3;440;319.7438
103505035;0.4392;-0.5414;0.5867;0.4121;2024-09-02 04:44:47.035;16;-20.376054392;32.248591128;761.7032;3;NA;Sango_R_A__00327_D1_02092024.JPG;NA;Sango_L_B__00326_D1_02092024.JPG;3;438;323.7032
103508035;0.4399;-0.5403;0.5876;0.4115;2024-09-02 04:44:50.035;16;-20.376072417;32.247457036;763.05;3;NA;Sango_R_A__00328_D1_02092024.JPG;NA;Sango_L_B__00327_D1_02092024.JPG;3;438;325.05
103511035;0.442;-0.5377;0.5904;0.4086;2024-09-02 04:44:53.035;16;-20.376086676;32.246324255;764.5482;3;NA;Sango_R_A__00329_D1_02092024.JPG;NA;Sango_L_B__00328_D1_02092024.JPG;3;439;325.5482
